priority,jp_text,occurrences,kind,first_logical_offset,kr_text,status
11951,オッドハウス,1,name_like,0x14445EC2,,UNTRANSLATED
11952,ヂｩ>99聒,1,name_like,0x1F19B451,,UNTRANSLATED
11953,ヌP[ｬｳｳ,1,name_like,0x4E401AA,,UNTRANSLATED
11954,ヨ唖ｿ凹87,1,name_like,0x168E1DD1,,UNTRANSLATED
11955,下	ﾀ侍勧	,1,name_like,0xA77480,,UNTRANSLATED
11956,下ｨﾏｫr',1,name_like,0xB0DF14,,UNTRANSLATED
11957,丕*3煦ｩD,1,name_like,0x165C210A,,UNTRANSLATED
11958,丗ｯｸｭｺ歓,1,name_like,0x17422D6A,,UNTRANSLATED
11959,並ｫ`hﾈW,1,name_like,0x12AB563A,,UNTRANSLATED
11960,乘営3ねｼ址,1,name_like,0x18DD0C8B,,UNTRANSLATED
11961,"乘毀ﾍ
ｪ嚠",1,name_like,0x33D8509,,UNTRANSLATED
11962,乘ｪｻｻｫ刮,1,name_like,0x533D1B3,,UNTRANSLATED
11963,"乘ｭｽ2R""",1,name_like,0x571E9FC,,UNTRANSLATED
11964,乘ｻｬ菓ｭ劈,1,name_like,0x1E3F6E58,,UNTRANSLATED
11965,也ﾃwﾌ\h,1,name_like,0x21A97012,,UNTRANSLATED
11966,亂圸ﾝｩﾏ	,1,name_like,0x15F7611B,,UNTRANSLATED
11967,亂ﾎ埃ｪ劇X,1,name_like,0x5660195,,UNTRANSLATED
11968,亅ｪ塒ｫ圸ﾊ,1,name_like,0x1695CAA6,,UNTRANSLATED
11969,"亊
b$駄艶",1,name_like,0x64C3F8,,UNTRANSLATED
11970,亙逗ﾉ0ｩ葦,1,name_like,0x57D2205,,UNTRANSLATED
11971,仂956征ｼ,1,name_like,0x1E352B96,,UNTRANSLATED
11972,"仂凰A逗ｩ
",1,name_like,0x551F74,,UNTRANSLATED
11973,仄高顕Pｨ ,1,name_like,0x1C2737F4,,UNTRANSLATED
11974,仄ｽ尸ﾊｭ怏,1,name_like,0x1C073E3F,,UNTRANSLATED
11975,仆ｽﾋｼﾋ嚔,1,name_like,0x5393CA7,,UNTRANSLATED
11976,仍ｻｭｻｫ渇,1,name_like,0x5DA9B3,,UNTRANSLATED
11977,仍ﾍﾌｫｪ園,1,name_like,0x16D38F0A,,UNTRANSLATED
11978,仍ﾏ釜ｻ	匱,1,name_like,0x54CEF66,,UNTRANSLATED
11979,他ｹｾ卷ｪｯ,1,name_like,0x18D81C10,,UNTRANSLATED
11980,仗ｩﾍｬ匱嚠,1,name_like,0x16DE67B1,,UNTRANSLATED
11981,仗ﾋｫｻﾜ艶,1,name_like,0xB5B9DB,,UNTRANSLATED
11982,伊ｪﾛｼrG,1,name_like,0x1726321D,,UNTRANSLATED
11983,伊ｻ匱ｬ下	,1,name_like,0x4821BC,,UNTRANSLATED
11984,伊ｽﾌｼｭ圻,1,name_like,0x189EC633,,UNTRANSLATED
11985,伊ﾍｼｼｪ	,1,name_like,0x1E510365,,UNTRANSLATED
11986,伊ﾛｼｼｫ嚔,1,name_like,0x18998173,,UNTRANSLATED
11987,伊ﾛｾｺ悴ｪ,1,name_like,0xDB5F82,,UNTRANSLATED
11988,佃ﾊｫｻ噫 ,1,name_like,0xB66C06,,UNTRANSLATED
11989,位ﾌﾌｺｬ刪,1,name_like,0x15E7F1DA,,UNTRANSLATED
11990,佻劔ｹﾍ嵳	,1,name_like,0x3C0AA9,,UNTRANSLATED
11991,佻ｪｻﾊp',1,name_like,0x5BB8729,,UNTRANSLATED
11992,佻ｼｫ@26,1,name_like,0x16AC11FE,,UNTRANSLATED
11993,侈ｻ尨 S#,1,name_like,0x18C72CD6,,UNTRANSLATED
11994,侈ﾌ朽c32,1,name_like,0x52E1AF9,,UNTRANSLATED
11995,侈ﾌﾋｻｬ嚔,1,name_like,0x163B3746,,UNTRANSLATED
11996,"侏ｼ婢E4""",1,name_like,0x163A0F60,,UNTRANSLATED
11997,侏ﾌｮ帰G2,1,name_like,0xB99829,,UNTRANSLATED
11998,侘	ｨｪ ラ,1,name_like,0x15C122A5,,UNTRANSLATED
11999,依惓ﾌ岔ｻ	,1,name_like,0x35051C2,,UNTRANSLATED
12000,"依ｫｪ
ベg",1,name_like,0x160DAD50,,UNTRANSLATED
12001,俐ｫ胤敢ｼ沿,1,name_like,0x16B105C4,,UNTRANSLATED
12002,俐ﾜｻｼｫ實,1,name_like,0x163AB0CF,,UNTRANSLATED
12003,俑ｪﾊｭﾋｫ,1,name_like,0x18C780B5,,UNTRANSLATED
12004,俑ﾍﾛｺｪ嚠,1,name_like,0x163B1C36,,UNTRANSLATED
12005,俗ﾜｻｼｪ演,1,name_like,0x17072260,,UNTRANSLATED
12006,俚沿豫ｩyG,1,name_like,0x2B1FB7,,UNTRANSLATED
12007,俛ｺ*ﾐﾛ労,1,name_like,0x16464452,,UNTRANSLATED
12008,"俤尨ｪ	c""",1,name_like,0x18BD646D,,UNTRANSLATED
12009,"俤ｺｺ嵶ﾋ
",1,name_like,0x946C31,,UNTRANSLATED
12010,俯埃ｸﾏｬ釜,1,name_like,0x15FE5681,,UNTRANSLATED
12011,俯ﾋﾋｼｼ園,1,name_like,0x1E14B88B,,UNTRANSLATED
12012,倆囮ｪﾛ孕',1,name_like,0x16D76718,,UNTRANSLATED
12013,們巓	椙ﾙｬ,1,name_like,0x1E417D45,,UNTRANSLATED
12014,"倚
ｨﾋ	悪",1,name_like,0x1A486D,,UNTRANSLATED
12015,倚滿_床~,1,name_like,0x1DA21EE9,,UNTRANSLATED
12016,借Vﾚ脛<},1,name_like,0x4A24CD2,,UNTRANSLATED
12017,偉仍ﾍ圸ﾊ	,1,name_like,0xB9445D,,UNTRANSLATED
12018,傚限ｫﾉ壗穐,1,name_like,0xCCF6E4,,UNTRANSLATED
12019,"傲暇
 2D",1,name_like,0x16191090,,UNTRANSLATED
12020,僊ﾉ 徳6ﾊ,1,name_like,0x18A857C0,,UNTRANSLATED
12021,冊ｽ>ｳｳ\,1,name_like,0x178BEF96,,UNTRANSLATED
12022,凜ﾋ丼#彁u,1,name_like,0x20B0D534,,UNTRANSLATED
12023,凰俐ｻﾜ嚔劔,1,name_like,0x5971F3A,,UNTRANSLATED
12024,"凰饗@ｹ1""",1,name_like,0x1625371F,,UNTRANSLATED
12025,凹異ｫﾈﾎ	,1,name_like,0x16F42EB8,,UNTRANSLATED
12026,凹虞;ｰｸU,1,name_like,0x16152DCC,,UNTRANSLATED
12027,凹ｺﾌﾋﾛ囗,1,name_like,0x16D2BBBD,,UNTRANSLATED
12028,刈ｩ巛ｪｪｫ,1,name_like,0x51002C,,UNTRANSLATED
12029,刪以ｭ沿u%,1,name_like,0x890FBD,,UNTRANSLATED
12030,刮征ｼﾉ	ｫ,1,name_like,0x1635B078,,UNTRANSLATED
12031,到2ﾀ8ﾘｬ,1,name_like,0x15D7A3FC,,UNTRANSLATED
12032,到｢尭｡MZ,1,name_like,0x60FD46A,,UNTRANSLATED
12033,刳>1ﾘOﾀ,1,name_like,0x1CF5205D,,UNTRANSLATED
12034,刳ｸｽ橿2%,1,name_like,0x160F730A,,UNTRANSLATED
12035,刻ｬﾕk8`,1,name_like,0x68152D1,,UNTRANSLATED
12036,剄WViｿﾀ,1,name_like,0x21398FAC,,UNTRANSLATED
12037,剔ｯｻﾍ岔橿,1,name_like,0x1E1F515A,,UNTRANSLATED
12038,"割
ﾀ	唖8",1,name_like,0x163EBDCA,,UNTRANSLATED
12039,割:禮患X匍,1,name_like,0x1E3E3883,,UNTRANSLATED
12040,"劍
""ｨｻ
",1,name_like,0x350D8E6,,UNTRANSLATED
12041,劍ﾌｪｩwg,1,name_like,0x372CEAF,,UNTRANSLATED
12042,劍ﾜｻﾍｪ刳,1,name_like,0x18B370F1,,UNTRANSLATED
12043,劔X尊p汚@,1,name_like,0x18B9CFF7,,UNTRANSLATED
12044,劔囮茜ｺｪ嚠,1,name_like,0x1883C2DF,,UNTRANSLATED
12045,勁｢j｡ut,1,name_like,0x1DC919EE,,UNTRANSLATED
12046,勘Tｻ｣Y｡,1,name_like,0x5EFB278,,UNTRANSLATED
12047,勘\ｪﾅIｩ,1,name_like,0x16E91387,,UNTRANSLATED
12048,勘ｺﾋｺ蝦龜,1,name_like,0x19039264,,UNTRANSLATED
12049,勢ｻﾋｻｻ嚠,1,name_like,0x35C21D8,,UNTRANSLATED
12050,勢ﾌｪ	X$,1,name_like,0x15B5C5A4,,UNTRANSLATED
12051,"勣奬
4 &",1,name_like,0x162DD7F5,,UNTRANSLATED
12052,勦移ﾌ劔ｪ嚔,1,name_like,0x16CA93E9,,UNTRANSLATED
12053,勦ｪﾍﾌｻｫ,1,name_like,0x15C2FEFF,,UNTRANSLATED
12054,勦ｼﾎ岫ﾊｪ,1,name_like,0x18AF4B65,,UNTRANSLATED
12055,勦ﾞｼH7∴,1,name_like,0x560213,,UNTRANSLATED
12056,勳虻ｽ演ｨA,1,name_like,0x16D23AD5,,UNTRANSLATED
12057,化ｹｪｩ園	,1,name_like,0x1E2C042A,,UNTRANSLATED
12058,化ﾌｭﾌｬ演,1,name_like,0x388CFF9,,UNTRANSLATED
12059,匯汗亂ﾞpW,1,name_like,0x55FC5E6,,UNTRANSLATED
12060,"匯ﾍﾌｪｪ
",1,name_like,0x16E275CB,,UNTRANSLATED
12061,匱	 ｸP｡,1,name_like,0x5F2819C,,UNTRANSLATED
12062,匱ｬｺ活葵嚔,1,name_like,0x1BF91A37,,UNTRANSLATED
12063,匱ｯｺｮｺ尨,1,name_like,0x18EFD483,,UNTRANSLATED
12064,匱ｼｾｫ妛	,1,name_like,0x3A8F96C,,UNTRANSLATED
12065,匱ｾｺｽｻ笈,1,name_like,0x1E359231,,UNTRANSLATED
12066,匱ﾚﾋ恫ｪｩ,1,name_like,0x1C15A2DE,,UNTRANSLATED
12067,匱ﾛｭｻｭ	,1,name_like,0x6DE6BE,,UNTRANSLATED
12068,匳1狄徭｢毅,1,name_like,0x1740DBD2,,UNTRANSLATED
12069,匳ｹｭﾛﾋｫ,1,name_like,0x538DFD4,,UNTRANSLATED
12070,匳ﾌ劍泣啾&,1,name_like,0x3D9267,,UNTRANSLATED
12071,卷釧ｬｨｫ壱,1,name_like,0x592C6CB,,UNTRANSLATED
12072,厂ｼｼｻｫ嚔,1,name_like,0x566F631,,UNTRANSLATED
12073,厂ｾｻｮｪ劍,1,name_like,0x16CE1D87,,UNTRANSLATED
12074,厂ﾍｬ囗ﾋ	,1,name_like,0x29C629,,UNTRANSLATED
12075,厖ﾎｪｫｻ	,1,name_like,0x35CF9D0,,UNTRANSLATED
12076,厚ｼｽｩﾉ怦,1,name_like,0x56748BD,,UNTRANSLATED
12077,原突5%4ｳ,1,name_like,0x1EFAD479,,UNTRANSLATED
12078,厠ｼｽｻｫ實,1,name_like,0x163CA7D5,,UNTRANSLATED
12079,厠ﾍｺﾋﾋ演,1,name_like,0x16E19338,,UNTRANSLATED
12080,厳{Doｧ員,1,name_like,0x527FE4D,,UNTRANSLATED
12081,叩騨ﾊｮｨ	,1,name_like,0x16282CB4,,UNTRANSLATED
12082,叭ｪｾｪﾋ旺,1,name_like,0x8A0D3B,,UNTRANSLATED
12083,叭ﾋﾋﾊ悴嚠,1,name_like,0x3238C3,,UNTRANSLATED
12084,叶ｫﾌｮ沿ｼ,1,name_like,0x1632B0E7,,UNTRANSLATED
12085,司R>Jﾇﾀ,1,name_like,0x17D96578,,UNTRANSLATED
12086,叺ｼﾋｪｼ囮,1,name_like,0x538D69A,,UNTRANSLATED
12087,"合""ｵﾈr{",1,name_like,0xBFCA694,,UNTRANSLATED
12088,吼dﾔｦs,1,name_like,0x2131651B,,UNTRANSLATED
12089,呟塰ｻｻ勣ｫ,1,name_like,0x58B94E6,,UNTRANSLATED
12090,咬泅囹	t&,1,name_like,0x87BB87,,UNTRANSLATED
12091,唄ｰ嫩ｰ垢相,1,name_like,0x16517BF0,,UNTRANSLATED
12092,唖ﾎｼｭｻ	,1,name_like,0x173DA8F3,,UNTRANSLATED
12093,售ﾈｪ	ｨ怦,1,name_like,0x1E18112B,,UNTRANSLATED
12094,售ﾙ凹BD測,1,name_like,0x16ED0119,,UNTRANSLATED
12095,喘d騒ｻp',1,name_like,0x15F804E9,,UNTRANSLATED
12096,"嗟ｾ""竡ｺI",1,name_like,0x17DB4732,,UNTRANSLATED
12097,"嗾忠Rｚ""翠",1,name_like,0xC0D29B,,UNTRANSLATED
12098,嘩ﾋ岔ｺｽ怦,1,name_like,0x17455E93,,UNTRANSLATED
12099,"嚢ｯ輸ﾝ幵",1,name_like,0x121F019,,UNTRANSLATED
12100,"嚼劍
ｸ渕c",1,name_like,0x388CA9A,,UNTRANSLATED
12101,囗尨ｫｪｨｪ,1,name_like,0x54FA340,,UNTRANSLATED
12102,囮ｩ鎌ｩ	刹,1,name_like,0x59BB647,,UNTRANSLATED
12103,圓0ﾘQ延A,1,name_like,0x58AC5E,,UNTRANSLATED
12104,團轅n&ﾃp,1,name_like,0x1DD75646,,UNTRANSLATED
12105,在t涼A狄	,1,name_like,0x1E040104,,UNTRANSLATED
12106,坡泗ﾙ	ｩｪ,1,name_like,0x18A58F17,,UNTRANSLATED
12107,坪kﾐﾟ]5,1,name_like,0x1A22C47,,UNTRANSLATED
12108,"垈ｼｺ
zg",1,name_like,0x237845,,UNTRANSLATED
12109,垪岷ｹ惱ｸ	,1,name_like,0x16CC9F25,,UNTRANSLATED
12110,"垪ｯ0%せ
",1,name_like,0xAF1ABD,,UNTRANSLATED
12111,垰惻劔ｸｻｭ,1,name_like,0x56966D2,,UNTRANSLATED
12112,埖ｯｨｫｩｭ,1,name_like,0x162A1C65,,UNTRANSLATED
12113,埖ｾｪｬ坏ｺ,1,name_like,0x3D79D6,,UNTRANSLATED
12114,埣沖ｪ｡ｯ凵,1,name_like,0x37D492,,UNTRANSLATED
12115,堆橿ｹｩ掎&,1,name_like,0x57588F9,,UNTRANSLATED
12116,"堋@揆K
ｲ",1,name_like,0x6DF931,,UNTRANSLATED
12117,堰@∴ﾍｪ	,1,name_like,0x5641713,,UNTRANSLATED
12118,堰圸ｫｸ麾ｪ,1,name_like,0x1713F2A3,,UNTRANSLATED
12119,堰ｨ氓rﾂ0,1,name_like,0x346E61,,UNTRANSLATED
12120,堰ｨｼ ずｿ,1,name_like,0x18ED24E9,,UNTRANSLATED
12121,堰ｩｯ依甑囹,1,name_like,0x37A2CB9,,UNTRANSLATED
12122,堰ｫDｰﾌ怦,1,name_like,0x16013954,,UNTRANSLATED
12123,塒ｫｻ ｻ6,1,name_like,0x18E92D88,,UNTRANSLATED
12124,塒ｺｬﾉ攣橿,1,name_like,0x16F4D04B,,UNTRANSLATED
12125,墳TﾖｫVｳ,1,name_like,0x1BC99FDE,,UNTRANSLATED
12126,"壟忰G
ﾁI",1,name_like,0x2824E9,,UNTRANSLATED
12127,声ｫ妛ｩｪ匳,1,name_like,0x1C132038,,UNTRANSLATED
12128,声ｮ塒ｪﾋ	,1,name_like,0x18F8E8D2,,UNTRANSLATED
12129,"声ﾊｩｺｻ
",1,name_like,0x15C46450,,UNTRANSLATED
12130,奄8謂ﾍﾊ嚔,1,name_like,0x1609CEF9,,UNTRANSLATED
12131,奢ｫ汚ｸﾞ岻,1,name_like,0x16F87776,,UNTRANSLATED
12132,姓ｬ柿65#,1,name_like,0x18C5C663,,UNTRANSLATED
12133,"姓ｺﾏ鈎4""",1,name_like,0x15E2257B,,UNTRANSLATED
12134,"娃Xｨ 
ﾔ",1,name_like,0x18857334,,UNTRANSLATED
12135,"媽""ｳﾅ+j",1,name_like,0x1C6F10DC,,UNTRANSLATED
12136,嫋w~ﾚｵ@,1,name_like,0x20AEFABC,,UNTRANSLATED
12137,字6ｬ廡ゎﾖ,1,name_like,0xD71A266,,UNTRANSLATED
12138,孤ｭ｢Ot&,1,name_like,0x2631BAD,,UNTRANSLATED
12139,安ｭｪﾊｻ嚏,1,name_like,0x16D48355,,UNTRANSLATED
12140,宣ｽｩ梦ｽ	,1,name_like,0x18C418A4,,UNTRANSLATED
12141,"宦0ｰ楙ｪ""",1,name_like,0x1C183C47,,UNTRANSLATED
12142,害ﾓ脂7	顴,1,name_like,0xA5987D,,UNTRANSLATED
12143,"寃ﾀ寞｣麾",1,name_like,0x1E383333,,UNTRANSLATED
12144,寤ﾙｻｫbｈ,1,name_like,0x530AB48,,UNTRANSLATED
12145,屁∋<uｷﾀ,1,name_like,0x18167A7,,UNTRANSLATED
12146,岔wｸR吹 ,1,name_like,0x7ACC08,,UNTRANSLATED
12147,岡ｹｯｪ8G,1,name_like,0x1630E726,,UNTRANSLATED
12148,岡ｼｼｭｻ朽,1,name_like,0x115134,,UNTRANSLATED
12149,岩ｰｫ;aｵ,1,name_like,0x1C380CD5,,UNTRANSLATED
12150,峭ﾋoo|ﾟ,1,name_like,0x14F6D357,,UNTRANSLATED
12151,島ｹ9U､漢,1,name_like,0xF111691,,UNTRANSLATED
12152,"嵎ﾋｪ
ｩｋ",1,name_like,0x16D06F31,,UNTRANSLATED
12153,巉ｫﾉｮ音ｼ,1,name_like,0x16C9FBF4,,UNTRANSLATED
12154,川ﾚｼｻｬ尸,1,name_like,0x1637AB37,,UNTRANSLATED
12155,巳0$<槃ﾘ,1,name_like,0x15448BD5,,UNTRANSLATED
12156,帥	-宙∴､,1,name_like,0x5695FA1,,UNTRANSLATED
12157,帶UｶｼR,1,name_like,0x15339F44,,UNTRANSLATED
12158,庶^ﾛ_酊>,1,name_like,0x7E7D2A1,,UNTRANSLATED
12159,廈{ﾓﾟﾑ[,1,name_like,0x1A16F49A,,UNTRANSLATED
12160,廚0材I岱H,1,name_like,0x1825AA98,,UNTRANSLATED
12161,"延	匆	w",1,name_like,0x18C5EFC8,,UNTRANSLATED
12162,弍ｩ嵋ﾏﾋ怦,1,name_like,0x1091D3,,UNTRANSLATED
12163,弥&ﾀAS楞,1,name_like,0x1A9A4670,,UNTRANSLATED
12164,"征ｸY%ｸ
",1,name_like,0x15D6EC12,,UNTRANSLATED
12165,征ｹｺｾｽｪ,1,name_like,0x1C2D1E61,,UNTRANSLATED
12166,征ｻｯq'ｨ,1,name_like,0x5328EE3,,UNTRANSLATED
12167,徼Yi艢‥殴,1,name_like,0x1BDDA548,,UNTRANSLATED
12168,怜ZiK拝鵜,1,name_like,0x1AA0CBF0,,UNTRANSLATED
12169,性沿ﾟｪ仄ｪ,1,name_like,0x17461701,,UNTRANSLATED
12170,性ﾚｻﾞ悁B,1,name_like,0x3A7871,,UNTRANSLATED
12171,恢ｪ屏K｣%,1,name_like,0x1C17C422,,UNTRANSLATED
12172,恫憶Sｉ&挙,1,name_like,0x161ED136,,UNTRANSLATED
12173,悒s嬬孀□	,1,name_like,0x37FC238,,UNTRANSLATED
12174,悪	fｨ咫⊆,1,name_like,0x1893C5D4,,UNTRANSLATED
12175,惆P#ﾗｨﾌ,1,name_like,0x1B63D1B4,,UNTRANSLATED
12176,惜ｭｹｺｫｫ,1,name_like,0x1C0FD4DF,,UNTRANSLATED
12177,"慎O,粕ｲN",1,name_like,0x1C42B690,,UNTRANSLATED
12178,懐ｫｩ 4',1,name_like,0xB3DA81,,UNTRANSLATED
12179,"懴Iｹｨ
ь",1,name_like,0x161CC4BD,,UNTRANSLATED
12180,成ｫ8w□劔,1,name_like,0x559A082,,UNTRANSLATED
12181,戒ｼ恫ｩ死#,1,name_like,0x18D420F5,,UNTRANSLATED
12182,戚ｪｽｪｫ刳,1,name_like,0x5981D22,,UNTRANSLATED
12183,"戚ｺﾜ實ｩ
",1,name_like,0x13B198,,UNTRANSLATED
12184,戚ﾌﾋｻﾋ演,1,name_like,0x16398EE8,,UNTRANSLATED
12185,"扨9ｼB
｢",1,name_like,0x137178E2,,UNTRANSLATED
12186,折囗ｸ洵悁 ,1,name_like,0x18CB4AA8,,UNTRANSLATED
12187,折ﾍｪｪ劔亂,1,name_like,0x173C7181,,UNTRANSLATED
12188,"抽sｱﾌ
5",1,name_like,0x164802F2,,UNTRANSLATED
12189,拠橿Jｫw活,1,name_like,0x168C39E1,,UNTRANSLATED
12190,据乘ｻﾋﾋ嚏,1,name_like,0x163C532D,,UNTRANSLATED
12191,据厂ｾ囗ﾛ實,1,name_like,0x94A8EE,,UNTRANSLATED
12192,据甥劍劔囮演,1,name_like,0x3695940,,UNTRANSLATED
12193,接慳ｫﾋ孵',1,name_like,0x1E43EF45,,UNTRANSLATED
12194,握ﾛR1&ﾊ,1,name_like,0x16B21303,,UNTRANSLATED
12195,揣勵囮@5&,1,name_like,0x15CA51CD,,UNTRANSLATED
12196,揶ｪ8燭	7,1,name_like,0x535B86F,,UNTRANSLATED
12197,"擒
嵎卅 拍",1,name_like,0x36611E1,,UNTRANSLATED
12198,擴ｯﾉ緊勦穐,1,name_like,0x1C0531E5,,UNTRANSLATED
12199,敢嚮､pｱS,1,name_like,0x567EC79,,UNTRANSLATED
12200,整ｬYoﾕ$,1,name_like,0x1B1DCB2F,,UNTRANSLATED
12201,斂ﾕｹｼ5:,1,name_like,0x15040FC4,,UNTRANSLATED
12202,斥ｫ4ｫF4,1,name_like,0x1C23E0B7,,UNTRANSLATED
12203,斥ｻﾋ劍呷ｪ,1,name_like,0x1E4759D9,,UNTRANSLATED
12204,旋嚔8｢Z',1,name_like,0x161BA5D8,,UNTRANSLATED
12205,既沿ｨｬ刈ｯ,1,name_like,0x1C13A683,,UNTRANSLATED
12206,旺ｹｯﾙｺ岡,1,name_like,0xDAFF30,,UNTRANSLATED
12207,旺ﾋｼｫｽ囹,1,name_like,0x16E2C63F,,UNTRANSLATED
12208,旻貲ﾒwﾃT,1,name_like,0x60CA228,,UNTRANSLATED
12209,晏n@ﾖﾟｵ,1,name_like,0x1DEEFA6F,,UNTRANSLATED
12210,暇ｩｾ梦釜	,1,name_like,0x5988EF3,,UNTRANSLATED
12211,暇ﾋｪｺｪ刮,1,name_like,0xCD39C7,,UNTRANSLATED
12212,"暢ｭ,&ﾀ決",1,name_like,0x18BA701C,,UNTRANSLATED
12213,曦ｻK#%ﾘ,1,name_like,0x1FF03AE1,,UNTRANSLATED
12214,朽2ﾘ*ｳｯ,1,name_like,0x189D2BD8,,UNTRANSLATED
12215,杉ｨｽｪｿ嚠,1,name_like,0x1C219B33,,UNTRANSLATED
12216,"杉ｸｼﾌｪ
",1,name_like,0x160A19EC,,UNTRANSLATED
12217,東16ｰｻｿ,1,name_like,0x1E532CC9,,UNTRANSLATED
12218,析塒勘埃ﾋｫ,1,name_like,0x18D53F11,,UNTRANSLATED
12219,栽Fgﾙﾈ*,1,name_like,0xD66B562,,UNTRANSLATED
12220,栽ﾘ汲Q狄	,1,name_like,0x14457FC0,,UNTRANSLATED
12221,梵朽ｨ2ﾜr,1,name_like,0x28FFD1,,UNTRANSLATED
12222,椙ｹ伎ｻﾛ怏,1,name_like,0xAAA16A,,UNTRANSLATED
12223,椪ｦ&@/淤,1,name_like,0x1B61C7D7,,UNTRANSLATED
12224,楳心ｸｸeT,1,name_like,0x1540B8CA,,UNTRANSLATED
12225,榔3ｨﾛｺﾏ,1,name_like,0xBBD459,,UNTRANSLATED
12226,樗ﾂｨEｼ|,1,name_like,0x2043C8CD,,UNTRANSLATED
12227,横劍<奪Шﾙ,1,name_like,0x1E339C75,,UNTRANSLATED
12228,"樺
ｱｩS",1,name_like,0x1642ED5C,,UNTRANSLATED
12229,"橿刪ｸｼ""ﾍ",1,name_like,0x34D55BD,,UNTRANSLATED
12230,"歐耄,Jｳ4",1,name_like,0x21AD0C32,,UNTRANSLATED
12231,歸都ｯｧｿk,1,name_like,0x1A946B8F,,UNTRANSLATED
12232,"歿*ﾝｱ\,",1,name_like,0xD6D2ED7,,UNTRANSLATED
12233,毅c%∴ﾉｬ,1,name_like,0x162D7F6F,,UNTRANSLATED
12234,毅窓聴3羨α,1,name_like,0x1C12F4D7,,UNTRANSLATED
12235,氈ｨﾌ	ﾀ侠,1,name_like,0x37A5D5B,,UNTRANSLATED
12236,気S4♂ﾞ笈,1,name_like,0x162A7A06,,UNTRANSLATED
12237,汚嚠ｺ旺ｪ劍,1,name_like,0x446B83,,UNTRANSLATED
12238,汚ｿｹ慷攣汚,1,name_like,0xCC84A9,,UNTRANSLATED
12239,汰+｡阻ｸ僂,1,name_like,0x15B64462,,UNTRANSLATED
12240,汰漏ｙ	甥4,1,name_like,0x18C19C8E,,UNTRANSLATED
12241,沿ｨﾝﾋｬ它,1,name_like,0x6EDF10,,UNTRANSLATED
12242,泝$詑ｬ8,1,name_like,0x1EDE71E4,,UNTRANSLATED
12243,"洪｣枴A,ﾚ",1,name_like,0x43F3BD5,,UNTRANSLATED
12244,洸ｻ區ﾈｿ	,1,name_like,0x1C201ED4,,UNTRANSLATED
12245,活Eｰｨｮ2,1,name_like,0x15CE1CA4,,UNTRANSLATED
12246,活征虻 E☆,1,name_like,0x16074506,,UNTRANSLATED
12247,活ｹ剱 #g,1,name_like,0x17331B3A,,UNTRANSLATED
12248,淒1.mｧﾀ,1,name_like,0x208AE76A,,UNTRANSLATED
12249,淒ﾐZ&ｨQ,1,name_like,0xAE21282,,UNTRANSLATED
12250,淫ｼｻｼｽ嚠,1,name_like,0x16E1937C,,UNTRANSLATED
12251,"渇｡ｲｫﾌ",1,name_like,0x18C5D176,,UNTRANSLATED
12252,渇｡b欧:｣,1,name_like,0x5C18A50,,UNTRANSLATED
12253,渟Sﾔk碧ﾞ,1,name_like,0x1B6EBD58,,UNTRANSLATED
12254,渥ﾉｼ叭寢⊇,1,name_like,0x171AC8BD,,UNTRANSLATED
12255,湮ｦﾄ5¬A,1,name_like,0x4A0D8E7,,UNTRANSLATED
12256,溢囮ｼｺ葵ｩ,1,name_like,0x16DEFC9E,,UNTRANSLATED
12257,溥袗o剳m藉,1,name_like,0x154EF362,,UNTRANSLATED
12258,演b｡ｫxΞ,1,name_like,0x1735CDD2,,UNTRANSLATED
12259,"潟ｽｨｨ	",1,name_like,0x335466,,UNTRANSLATED
12260,"濶粋ﾜ沿ﾉ
",1,name_like,0x1E577A6D,,UNTRANSLATED
12261,瀁ﾌﾌﾆﾙｶ,1,name_like,0xA3799E8,,UNTRANSLATED
12262,"灯達ｩB1",1,name_like,0x1FCA3D69,,UNTRANSLATED
12263,灸#ｯBﾊ ,1,name_like,0x5943D78,,UNTRANSLATED
12264,炎ｰx#ﾀ	,1,name_like,0x58663A,,UNTRANSLATED
12265,焉p囑9ｪ･,1,name_like,0x18AFD2B0,,UNTRANSLATED
12266,煬ｈﾉﾋｿ	,1,name_like,0x15EEA06E,,UNTRANSLATED
12267,營呼棚'R~,1,name_like,0x15504034,,UNTRANSLATED
12268,牛ｩﾏ5Jﾀ,1,name_like,0x28F3C9A,,UNTRANSLATED
12269,牽ﾔDﾌﾌ ,1,name_like,0x1E0408EA,,UNTRANSLATED
12270,献RｹXｰ｣,1,name_like,0x187DF32D,,UNTRANSLATED
12271,王z牡｣{匕,1,name_like,0x1C11D10F,,UNTRANSLATED
12272,"璽{ﾈЙ
嵩",1,name_like,0x1E1C37BA,,UNTRANSLATED
12273,甥一緩ｼﾍ怏,1,name_like,0x15D65CC0,,UNTRANSLATED
12274,甥ｩﾋﾍｬ嚔,1,name_like,0x15D43B18,,UNTRANSLATED
12275,畏劍ﾚﾛｩ撕,1,name_like,0x172B7294,,UNTRANSLATED
12276,畏ｬｬ匱tW,1,name_like,0x7A6944,,UNTRANSLATED
12277,"畏ﾋ
囲ｻ	",1,name_like,0x160925C5,,UNTRANSLATED
12278,異ﾎｼｼｪ活,1,name_like,0x1E2266D8,,UNTRANSLATED
12279,異ﾛｪｨ慷刳,1,name_like,0x8D51E5,,UNTRANSLATED
